name,Season,Apps,Mins,Goals,Assists,Yel,Red,MotM,Rating
thiago,2014,11,641,2,1,1,0,0,7.3
thiago,2015,36,2356,3,7,3,0,6,7.5
thiago,2016,38,3103,8,8,5,0,7,8.05
thiago,2017,29,1851,5,2,5,0,4,7.36
thiago,2018,40,3086,2,8,6,0,3,7.45
thiago,2019,34,2595,3,2,9,0,3,7.56
thiago,2020,34,2329,1,0,5,0,2,7.03
thiago,2021,37,2195,2,4,3,0,1,7.0
thiago-galhardo,2015,25,1513,1,2,7,0,1,6.66
thiago-galhardo,2016,21,1024,0,2,6,0,1,6.55
thiago-galhardo,2018,23,1289,3,2,5,0,0,6.78
thiago-galhardo,2019,34,2675,12,1,4,0,4,6.9
thiago-galhardo,2020,29,1865,17,5,4,1,3,6.99
thiago-galhardo,2021,41,1599,3,2,8,0,1,6.4
thiago-mendes,2013,27,1751,1,0,2,0,0,6.76
thiago-mendes,2014,34,3032,3,4,7,1,0,6.78
thiago-mendes,2015,35,2735,1,3,8,0,0,6.77
thiago-mendes,2016,32,2679,2,1,8,0,0,7.0
thiago-mendes,2017,36,2666,3,4,4,1,1,6.75
thiago-mendes,2018,35,3082,0,5,10,0,3,7.27
thiago-mendes,2019,30,2277,0,6,4,1,0,6.79
thiago-mendes,2020,32,2242,0,1,5,1,0,6.66
thiago-mendes,2021,37,2569,1,1,4,1,0,6.69
thiago-silva,2009,40,3482,2,0,3,0,0,7.38
thiago-silva,2010,39,3438,1,0,1,0,5,7.47
thiago-silva,2011,34,2886,3,0,2,0,3,7.4
thiago-silva,2012,31,2701,2,0,5,1,4,7.44
thiago-silva,2013,40,3404,3,0,2,0,3,7.29
thiago-silva,2014,38,3381,3,0,4,0,6,7.39
thiago-silva,2015,42,3732,2,1,5,0,3,7.59
thiago-silva,2016,34,2972,3,2,1,0,3,7.28
thiago-silva,2017,31,2639,1,0,5,0,0,7.07
thiago-silva,2018,37,3145,1,1,4,0,0,7.07
thiago-silva,2019,36,2956,0,0,5,0,0,6.98
thiago-silva,2020,31,2505,2,0,3,1,0,6.87
thiago-silva,2021,43,3553,3,1,3,0,2,7.06
thibault-klidje,2021,5,81,0,0,0,0,0,6.23
thibaut-courtois,2011,37,3262,0,0,1,1,2,6.64
thibaut-courtois,2012,37,3330,0,0,2,0,1,6.83
thibaut-courtois,2013,49,4440,0,0,3,0,0,6.76
thibaut-courtois,2014,42,3774,0,0,1,0,1,6.84
thibaut-courtois,2015,26,2290,0,0,1,2,0,6.7
thibaut-courtois,2016,41,3690,0,0,1,0,0,6.78
thibaut-courtois,2017,43,3870,0,1,2,0,0,6.6
thibaut-courtois,2018,43,3870,0,0,2,0,2,6.78
thibaut-courtois,2019,41,3646,0,0,2,0,0,6.83
thibaut-courtois,2020,57,5130,0,0,1,0,2,6.73
thibaut-courtois,2021,54,4920,0,0,1,0,2,6.9
thierry-correia,2018,2,42,0,0,0,0,0,6.2
thierry-correia,2019,9,639,0,0,2,0,0,6.53
thierry-correia,2020,29,2140,1,1,4,1,1,6.7
thierry-correia,2021,19,1424,0,1,5,0,0,6.65
thilo-kehrer,2015,1,1,0,0,0,0,0,6.0
thilo-kehrer,2016,24,1580,1,1,7,1,1,6.92
thilo-kehrer,2017,28,2365,3,0,4,0,3,7.12
thilo-kehrer,2018,36,2565,1,2,6,0,1,6.87
thilo-kehrer,2019,12,856,1,0,0,0,0,6.73
thilo-kehrer,2020,31,1860,0,0,4,0,0,6.53
thilo-kehrer,2021,37,2174,2,0,2,0,0,6.65
thilo-kehrer,2022,2,180,0,0,1,0,0,6.26
thomas-delaine,2019,16,1254,0,0,4,0,0,6.48
thomas-delaine,2020,24,1780,3,2,4,0,2,6.71
thomas-delaine,2021,29,2317,1,2,4,0,1,6.56
thomas-delaney,2010,2,11,0,0,0,0,0,6.07
thomas-delaney,2012,6,458,0,0,2,0,0,6.42
thomas-delaney,2013,6,526,0,0,3,0,0,6.67
thomas-delaney,2014,5,305,0,0,2,0,0,6.42
thomas-delaney,2016,19,1460,5,1,3,0,1,7.18
thomas-delaney,2017,32,2796,3,4,5,0,3,7.06
thomas-delaney,2018,43,3225,3,6,11,0,5,7.05
thomas-delaney,2019,14,1081,0,0,5,0,1,6.96
thomas-delaney,2020,39,2702,2,1,7,0,3,6.72
thomas-delaney,2021,41,2476,3,4,4,2,4,6.78
thomas-delaney,2022,3,185,0,0,0,0,0,6.33
thomas-foket,2015,7,549,1,0,2,1,0,6.69
thomas-foket,2016,9,734,0,1,0,0,0,6.56
thomas-foket,2018,32,2880,0,0,7,0,0,6.73
thomas-foket,2019,27,2430,0,1,3,0,1,6.83
thomas-foket,2020,38,3338,0,4,4,0,0,6.68
thomas-foket,2021,32,2307,2,0,5,0,0,6.52
thomas-foket,2022,1,28,0,0,0,0,0,6.1
thomas-fontaine,2018,7,417,0,1,1,0,0,6.6
thomas-fontaine,2019,5,480,0,0,0,0,0,6.53
thomas-fontaine,2020,4,321,0,0,0,0,0,6.08
thomas-fontaine,2021,2,168,0,0,1,0,0,6.12
thomas-henry,2015,2,26,0,0,1,0,0,6.07
thomas-henry,2020,31,2779,21,5,5,1,4,7.2
thomas-henry,2021,37,2482,12,3,6,1,2,6.59
thomas-lemar,2014,25,716,1,4,1,0,1,6.55
thomas-lemar,2015,30,2009,5,3,1,0,4,7.08
thomas-lemar,2016,46,3507,11,14,3,0,6,7.41
thomas-lemar,2017,33,2561,2,8,1,0,1,7.06
thomas-lemar,2018,39,2329,3,4,5,0,1,6.83
thomas-lemar,2019,29,1151,0,0,2,0,0,6.37
thomas-lemar,2020,36,1565,1,4,5,0,2,6.69
thomas-lemar,2021,35,2053,4,5,3,0,2,6.73
thomas-mangani,2009,14,924,0,0,1,0,0,6.99
thomas-mangani,2010,24,1713,1,0,6,0,0,6.81
thomas-mangani,2011,24,1442,0,2,1,0,1,6.76
thomas-mangani,2012,34,2559,0,5,7,0,0,7.18
thomas-mangani,2014,1,46,0,0,1,0,0,6.24
thomas-mangani,2015,33,2499,5,4,5,1,3,6.9
thomas-mangani,2016,34,2854,3,8,3,0,5,7.17
thomas-mangani,2017,35,3027,2,6,7,0,2,6.88
thomas-mangani,2018,29,1598,3,0,2,1,0,6.46
thomas-mangani,2019,24,1875,2,2,0,0,1,6.82
thomas-mangani,2020,35,2702,3,3,3,0,0,6.71
thomas-mangani,2021,33,2195,7,2,6,0,1,6.72
thomas-meunier,2012,2,121,0,0,1,0,0,6.38
thomas-meunier,2014,8,708,0,1,3,0,0,7.23
thomas-meunier,2015,6,470,2,1,0,0,1,7.14
thomas-meunier,2016,32,2506,2,7,4,0,2,7.3
thomas-meunier,2017,25,1597,4,4,4,0,0,7.04
thomas-meunier,2018,36,2788,5,8,5,0,1,7.13
thomas-meunier,2019,21,1694,1,2,6,0,0,6.98
thomas-meunier,2020,37,2511,2,4,5,0,1,6.73
thomas-meunier,2021,28,2265,2,7,5,0,1,6.95
thomas-meunier,2022,2,157,0,0,0,0,0,6.2
thomas-monconduit,2017,34,2956,1,3,7,1,2,6.94
thomas-monconduit,2018,33,2821,0,1,6,0,1,6.84
thomas-monconduit,2019,19,1370,0,0,8,0,0,6.39
thomas-monconduit,2020,27,1148,2,0,4,0,0,6.35
thomas-monconduit,2021,34,2254,3,2,5,0,4,6.71
thomas-muller,2009,46,3584,15,8,3,1,5,7.25
thomas-muller,2010,42,3422,15,13,2,0,2,7.39
thomas-muller,2011,46,3422,9,8,3,0,1,7.24
thomas-muller,2012,46,3455,21,13,1,0,7,7.51
thomas-muller,2013,43,2883,18,11,2,0,4,7.23
thomas-muller,2014,49,3834,25,16,1,0,6,7.44
thomas-muller,2015,43,3271,28,7,5,0,3,7.41
thomas-muller,2016,44,3298,8,13,0,0,1,7.17
thomas-muller,2017,39,2700,11,16,5,0,1,7.22
thomas-muller,2018,45,3124,6,10,2,1,3,7.02
thomas-muller,2019,43,2969,12,23,6,0,2,7.41
thomas-muller,2020,45,3610,13,19,2,0,3,7.3
thomas-muller,2021,46,3610,15,25,0,0,4,7.39
thomas-muller,2022,4,233,1,0,0,0,0,6.84
thomas-partey,2014,31,2368,4,0,13,0,2,6.81
thomas-partey,2015,18,480,2,1,3,0,0,6.6
thomas-partey,2016,22,812,1,2,5,0,0,6.65
thomas-partey,2017,47,3295,4,1,7,0,3,7.09
thomas-partey,2018,38,2485,3,5,10,1,5,6.93
thomas-partey,2019,47,3672,5,1,14,0,7,7.18
thomas-partey,2020,35,2278,0,3,8,0,2,6.83
thomas-partey,2021,29,2378,2,3,6,1,1,6.88
thomas-strakosha,2016,21,1845,0,0,1,0,0,6.64
thomas-strakosha,2017,48,4320,0,0,2,0,1,6.65
thomas-strakosha,2018,42,3780,0,0,4,0,4,6.75
thomas-strakosha,2019,42,3780,0,0,2,0,1,6.71
thomas-strakosha,2020,12,1080,0,0,2,0,0,6.67
thomas-strakosha,2021,35,3150,0,0,2,0,0,6.51
thorgan-hazard,2013,6,489,2,0,2,0,1,7.28
thorgan-hazard,2014,35,1444,2,9,2,0,2,6.68
thorgan-hazard,2015,33,1764,4,3,4,0,2,6.81
thorgan-hazard,2016,29,2001,7,5,3,0,4,7.01
thorgan-hazard,2017,34,2947,10,5,1,0,3,7.11
thorgan-hazard,2018,39,3157,12,10,1,0,6,7.37
thorgan-hazard,2019,40,2873,7,13,5,0,2,7.09
thorgan-hazard,2020,31,1779,4,5,1,0,1,6.8
thorgan-hazard,2021,31,1840,6,2,4,0,2,6.76
thorgan-hazard,2022,3,97,0,1,0,0,0,6.41
thuler,2018,7,499,1,0,1,0,0,7.05
thuler,2019,13,1039,0,0,2,0,0,6.69
thuler,2020,4,213,0,0,1,0,0,6.34
thuler,2021,16,855,0,0,1,1,0,6.12
tiago-djalo,2019,12,932,0,0,3,0,0,6.5
tiago-djalo,2020,21,1136,0,0,3,1,0,6.38
tiago-djalo,2021,35,2863,1,1,5,0,2,6.72
tiago-ribeiro,2021,1,1,0,0,0,0,0,5.91
tiago-tomas,2019,5,168,0,1,2,0,0,6.19
tiago-tomas,2020,30,1507,3,1,5,0,1,6.46
tiago-tomas,2021,32,1402,4,0,5,0,0,6.32
tiemoue-bakayoko,2013,24,1727,1,0,4,0,0,6.94
tiemoue-bakayoko,2014,15,1016,0,0,3,1,2,7.17
tiemoue-bakayoko,2015,20,1452,1,0,3,0,0,7.12
tiemoue-bakayoko,2016,42,3062,3,1,5,1,1,7.26
tiemoue-bakayoko,2017,34,2487,3,3,4,1,1,6.87
tiemoue-bakayoko,2018,37,2797,1,1,7,1,5,7.11
tiemoue-bakayoko,2019,20,1722,1,2,4,1,0,7.05
tiemoue-bakayoko,2020,39,2436,2,2,5,1,1,6.8
tiemoue-bakayoko,2021,17,552,0,0,4,0,0,6.35
tim-iroegbunam,2021,3,91,0,0,1,0,0,6.46
tim-krul,2010,21,1855,0,0,0,0,0,6.43
tim-krul,2011,38,3420,0,0,4,0,2,6.74
tim-krul,2012,30,2667,0,1,1,0,1,6.8
tim-krul,2013,36,3240,0,0,0,0,1,6.6
tim-krul,2014,31,2702,0,1,1,0,0,6.39
tim-krul,2015,8,720,0,0,0,0,1,6.63
tim-krul,2016,20,1830,0,0,1,0,0,6.56
tim-krul,2018,46,4140,0,0,4,0,0,6.58
tim-krul,2019,36,3240,0,0,4,0,3,6.61
tim-krul,2020,38,3370,0,0,2,0,1,6.84
tim-krul,2021,32,2880,0,0,1,0,0,6.4
tim-lemperle,2019,1,16,0,0,0,0,0,5.95
tim-lemperle,2021,13,137,2,0,0,0,0,6.24
timo-baumgartl,2014,20,1646,0,0,1,0,0,6.75
timo-baumgartl,2015,19,1547,0,0,3,0,0,6.37
timo-baumgartl,2016,29,2610,1,1,2,1,1,7.15
timo-baumgartl,2017,29,2610,0,0,4,0,0,6.98
timo-baumgartl,2018,18,1620,1,0,2,0,1,6.78
timo-baumgartl,2019,21,1812,2,0,2,0,1,6.74
timo-baumgartl,2020,12,803,0,0,0,0,0,6.51
timo-baumgartl,2021,25,2169,1,2,5,0,0,6.71
timo-horn,2014,33,2970,0,0,0,0,3,6.9
timo-horn,2015,33,2970,0,0,0,0,1,6.85
timo-horn,2016,20,1800,0,0,0,0,0,6.8
timo-horn,2017,40,3600,0,0,1,0,2,6.69
timo-horn,2018,33,2970,0,0,1,0,0,6.6
timo-horn,2019,34,3060,0,0,0,0,0,6.49
timo-horn,2020,34,3010,0,0,0,0,1,6.44
timo-horn,2021,13,1170,0,0,0,0,1,6.56
timo-hubers,2017,5,450,0,1,2,0,0,6.93
timo-hubers,2019,12,991,1,1,3,0,1,7.27
timo-hubers,2020,20,1751,2,0,4,0,2,7.31
timo-hubers,2021,20,1742,1,0,7,0,1,7.06
timo-werner,2013,30,1549,4,5,1,0,1,6.63
timo-werner,2014,32,1625,3,1,1,0,0,6.4
timo-werner,2015,33,2200,6,3,0,0,1,6.44
timo-werner,2016,31,2435,21,5,4,0,4,7.29
timo-werner,2017,43,3269,20,9,1,0,3,6.95
timo-werner,2018,38,3214,17,7,1,0,5,7.02
timo-werner,2019,42,3389,32,10,5,0,11,7.51
timo-werner,2020,56,3963,14,11,2,0,3,6.8
timo-werner,2021,38,2279,14,4,1,0,3,6.8
timo-werner,2022,4,268,2,0,1,0,1,6.84
timothee-kolodziejczak,2009,3,99,0,0,0,0,0,6.32
timothee-kolodziejczak,2010,9,765,0,1,1,0,0,6.83
timothee-kolodziejczak,2011,1,90,0,0,0,0,0,5.7
timothee-kolodziejczak,2012,36,3240,0,4,8,0,2,7.1
timothee-kolodziejczak,2013,34,3024,2,1,5,0,1,7.06
timothee-kolodziejczak,2014,27,2348,1,0,4,1,0,6.72
timothee-kolodziejczak,2015,42,3473,1,0,7,1,0,6.68
timothee-kolodziejczak,2016,8,430,0,0,1,0,0,6.58
timothee-kolodziejczak,2018,36,3184,3,3,7,0,0,6.73
timothee-kolodziejczak,2019,21,1845,1,0,8,0,0,6.43
timothee-kolodziejczak,2020,24,2038,0,0,4,1,0,6.55
timothee-kolodziejczak,2021,30,2568,2,3,4,1,2,6.49
timothee-pembele,2020,7,390,1,0,2,0,0,6.57
timothee-pembele,2021,26,1421,1,1,3,0,0,6.34
timothy-castagne,2016,10,900,2,0,1,0,1,7.12
timothy-castagne,2017,23,1729,0,2,4,0,0,6.92
timothy-castagne,2018,28,2003,4,2,3,0,2,6.95
timothy-castagne,2019,33,2157,2,2,5,0,0,6.66
timothy-castagne,2020,32,2664,2,3,1,0,2,6.77
timothy-castagne,2021,38,3000,1,0,2,0,0,6.67
timothy-castagne,2022,3,264,0,1,0,0,0,7.17
timothy-chandler,2010,14,1042,1,2,2,1,1,7.1
timothy-chandler,2011,30,2516,1,2,5,1,2,6.93
timothy-chandler,2012,30,2530,1,3,5,0,1,6.92
timothy-chandler,2013,21,1595,1,2,5,0,1,7.07
timothy-chandler,2014,29,2332,1,1,7,0,0,6.97
timothy-chandler,2015,12,665,0,0,4,0,0,6.34
timothy-chandler,2016,32,2817,0,3,7,1,2,6.88
timothy-chandler,2017,24,1893,2,4,3,0,2,6.82
timothy-chandler,2018,1,16,0,0,0,0,0,6.26
timothy-chandler,2019,27,1263,5,1,5,0,1,6.59
timothy-chandler,2020,15,423,1,0,2,0,0,6.17
timothy-chandler,2021,23,1559,0,1,6,0,0,6.39
timothy-fosu-mensah,2015,8,254,0,1,1,0,0,6.7
timothy-fosu-mensah,2016,8,192,0,0,1,0,0,6.42
timothy-fosu-mensah,2017,21,1594,0,0,2,0,0,6.57
timothy-fosu-mensah,2018,12,795,0,0,3,0,0,6.33
timothy-fosu-mensah,2019,5,224,0,0,1,0,0,6.33
timothy-fosu-mensah,2020,9,520,0,0,3,0,0,6.53
timothy-fosu-mensah,2021,8,211,0,0,1,0,0,6.21
timothy-tillman,2018,6,204,0,0,0,0,0,6.07
timothy-tillman,2019,12,490,0,2,0,0,0,6.36
timothy-tillman,2020,24,622,0,1,0,0,0,6.33
timothy-tillman,2021,29,2018,1,2,3,0,0,6.53
timothy-weah,2017,3,120,0,0,1,0,0,6.09
timothy-weah,2018,3,85,1,0,1,0,0,6.3
timothy-weah,2019,3,84,0,0,1,0,0,6.06
timothy-weah,2020,34,1147,5,1,1,0,1,6.38
timothy-weah,2021,34,1875,3,4,2,1,3,6.47
tinotenda-kadewere,2016,21,796,3,4,2,0,0,6.71
tinotenda-kadewere,2017,10,420,2,0,1,0,0,6.55
tinotenda-kadewere,2019,1,20,0,0,0,0,0,6.37
tinotenda-kadewere,2020,33,2022,10,3,4,0,5,6.94
tinotenda-kadewere,2021,23,848,1,0,0,1,0,6.3
tobias-raschl,2019,1,25,0,0,0,0,0,5.95
tobias-raschl,2021,10,598,0,1,0,0,0,6.3
tobias-sippel,2010,25,2250,0,0,1,0,0,6.54
tobias-sippel,2011,11,990,0,0,0,0,1,6.63
tobias-sippel,2015,2,180,0,0,0,0,0,6.9
tobias-sippel,2016,1,1,0,0,1,0,0,6.0
tobias-sippel,2017,5,433,0,0,0,0,0,6.49
tobias-sippel,2020,4,343,0,0,0,0,0,6.97
tobias-sippel,2021,1,90,0,0,0,0,0,6.05
tobias-strobl,2011,1,8,0,0,0,0,0,5.99
tobias-strobl,2013,29,1889,1,1,4,0,0,6.61
tobias-strobl,2014,30,2440,0,1,6,0,1,7.02
tobias-strobl,2015,26,2078,0,1,5,0,1,6.83
tobias-strobl,2016,31,2149,0,2,7,1,0,6.56
tobias-strobl,2017,4,113,0,1,0,0,1,6.68
tobias-strobl,2018,29,2295,0,4,4,0,0,6.69
tobias-strobl,2019,11,703,0,0,1,0,0,6.62
tobias-strobl,2020,29,1849,0,0,4,0,0,6.32
tobias-strobl,2021,5,325,0,0,1,0,0,6.37
todd-cantwell,2018,24,1598,1,2,3,0,2,6.64
todd-cantwell,2019,37,2504,6,2,6,0,0,6.59
todd-cantwell,2020,33,2635,6,6,4,0,2,7.13
todd-cantwell,2021,19,1082,0,0,4,0,1,6.49
tolgay-arslan,2009,5,162,0,0,0,1,0,6.22
tolgay-arslan,2011,8,389,1,0,2,0,0,6.53
tolgay-arslan,2012,25,1672,0,1,8,0,1,6.86
tolgay-arslan,2013,32,2483,1,4,10,0,0,7.08
tolgay-arslan,2014,32,1921,1,1,5,0,0,6.88
tolgay-arslan,2015,6,199,0,1,1,0,0,6.43
tolgay-arslan,2016,40,2316,0,5,6,0,2,6.79
tolgay-arslan,2017,35,2048,0,3,6,0,1,6.81
tolgay-arslan,2018,22,1253,0,0,5,1,0,6.5
tolgay-arslan,2019,13,354,0,1,1,1,0,6.23
tolgay-arslan,2020,30,1837,3,0,9,0,1,6.64
tolgay-arslan,2021,30,1677,1,1,9,0,0,6.51
tom-bischof,2021,1,13,0,0,0,0,0,5.98
tom-cleverley,2010,25,1634,3,2,1,0,1,6.73
tom-cleverley,2011,10,435,0,1,0,0,0,6.61
tom-cleverley,2012,27,1845,2,3,1,0,0,6.86
tom-cleverley,2013,26,1769,1,0,4,0,0,6.68
tom-cleverley,2014,32,2610,3,0,7,0,1,6.64
tom-cleverley,2015,22,1614,2,4,1,0,1,6.87
tom-cleverley,2016,27,1844,0,2,4,0,0,6.47
tom-cleverley,2017,23,1905,1,2,1,1,0,6.66
tom-cleverley,2018,13,472,1,0,2,0,0,6.35
tom-cleverley,2019,18,967,1,0,2,0,0,6.38
tom-cleverley,2020,34,2616,4,2,6,0,1,6.89
tom-cleverley,2021,29,1640,0,2,2,0,0,6.3
tom-davies,2015,2,97,0,0,0,0,0,6.79
tom-davies,2016,24,1544,2,3,4,0,1,6.68
tom-davies,2017,36,2152,2,1,8,0,0,6.4
tom-davies,2018,16,976,0,0,3,0,0,6.4
tom-davies,2019,30,2057,1,0,8,0,0,6.47
tom-davies,2020,25,1426,0,1,3,0,0,6.46
tom-davies,2021,8,418,1,1,1,0,0,6.31
tom-lacoux,2020,13,525,0,0,2,1,0,6.22
tom-lacoux,2021,13,915,0,0,5,0,0,6.28
tom-rothe,2021,2,94,1,0,1,0,0,7.12
toma-basic,2018,23,1336,2,0,3,0,1,6.59
toma-basic,2019,15,995,1,3,4,0,0,6.92
toma-basic,2020,35,2610,4,1,7,0,0,6.61
toma-basic,2021,39,1574,1,3,3,0,0,6.35
tomas-alarcon,2021,23,1425,0,1,5,0,0,6.44
tomas-mendes,2021,1,8,0,0,0,0,0,6.04
tomas-ostrak,2021,5,26,0,1,0,0,0,6.24
tomas-pina,2009,1,9,0,0,0,0,0,6.02
tomas-pina,2010,9,159,0,0,0,0,0,6.28
tomas-pina,2011,31,2058,1,2,13,0,1,7.01
tomas-pina,2012,36,2886,0,1,9,0,0,6.89
tomas-pina,2013,34,1974,1,0,6,0,0,6.47
tomas-pina,2014,30,1971,1,3,8,1,1,6.79
tomas-pina,2015,34,2099,1,1,5,0,0,6.76
tomas-pina,2016,5,409,0,0,0,0,0,6.76
tomas-pina,2017,30,2393,1,0,8,0,1,6.8
tomas-pina,2018,28,2343,2,0,13,0,1,6.77
tomas-pina,2019,20,1350,1,0,4,1,0,6.67
tomas-pina,2020,33,2590,1,1,12,0,2,6.48
tomas-pina,2021,29,1444,0,0,4,0,0,6.24
tomas-rincon,2009,17,1241,0,0,5,0,0,6.97
tomas-rincon,2010,19,1173,0,0,2,0,0,6.58
tomas-rincon,2011,27,2116,0,2,8,0,3,7.04
tomas-rincon,2012,20,954,0,0,2,0,0,6.5
tomas-rincon,2013,22,1488,0,0,4,1,0,6.79
tomas-rincon,2014,29,2422,0,2,8,0,0,6.87
tomas-rincon,2015,36,3201,3,6,9,0,1,7.22
tomas-rincon,2016,32,1725,0,3,4,0,1,6.66
tomas-rincon,2017,36,3007,1,0,12,0,2,6.83
tomas-rincon,2018,34,2804,3,1,15,0,1,6.97
tomas-rincon,2019,36,3068,1,4,12,0,0,6.81
tomas-rincon,2020,36,2861,1,1,8,1,0,6.65
tomas-rincon,2021,24,1329,0,0,5,0,0,6.41
tomas-soucek,2017,5,450,0,0,1,0,0,7.14
tomas-soucek,2018,14,1290,2,3,6,0,1,7.29
tomas-soucek,2019,19,1581,5,0,1,0,3,7.21
tomas-soucek,2020,47,4230,11,2,7,1,7,7.32
tomas-soucek,2021,49,4268,6,1,4,0,3,7.02
tomas-soucek,2022,4,360,0,0,1,0,0,6.35
tommaso-augello,2019,17,1132,0,2,2,0,0,6.63
tommaso-augello,2020,37,3222,1,3,2,1,1,6.62
tommaso-augello,2021,36,2398,1,1,0,0,0,6.49
tommaso-baldanzi,2021,1,16,0,0,0,0,0,6.16
tommaso-de-nipoti,2021,1,5,0,0,0,0,0,6.08
tommaso-pobega,2020,20,1243,6,0,6,0,1,6.61
tommaso-pobega,2021,33,2240,4,3,11,0,2,6.69
tommaso-pobega,2022,1,10,0,0,0,0,0,5.99
toni-kroos,2009,33,2360,9,9,6,0,5,7.59
toni-kroos,2010,34,2225,1,4,5,0,0,6.9
toni-kroos,2011,43,3431,6,14,6,0,6,7.63
toni-kroos,2012,37,2625,9,8,2,0,4,7.47
toni-kroos,2013,41,3058,3,6,7,0,1,7.37
toni-kroos,2014,55,4723,4,13,8,0,1,7.44
toni-kroos,2015,44,3740,1,11,3,0,1,7.34
toni-kroos,2016,47,4098,4,14,9,0,4,7.57
toni-kroos,2017,39,3221,5,8,4,0,0,7.33
toni-kroos,2018,43,3502,3,7,4,0,4,7.17
toni-kroos,2019,41,3196,5,6,3,0,3,7.29
toni-kroos,2020,49,3893,3,12,11,0,4,7.13
toni-kroos,2021,40,3014,3,3,4,0,1,7.0
toni-lato,2015,1,45,0,0,0,0,0,6.67
toni-lato,2016,8,481,0,1,2,0,0,6.78
toni-lato,2017,16,799,0,1,4,0,0,6.51
toni-lato,2018,9,681,1,1,2,0,0,6.83
toni-lato,2019,8,473,1,0,3,0,1,6.62
toni-lato,2020,15,727,1,0,3,0,0,6.24
toni-lato,2021,11,591,0,1,5,0,0,6.43
toni-moya,2017,1,2,0,0,0,0,0,6.04
toni-moya,2018,1,90,0,0,0,0,0,6.91
toni-moya,2019,1,3,0,0,0,0,0,6.03
toni-moya,2021,28,1386,0,1,2,0,1,6.36
tonny-vilhena,2013,33,2676,6,7,5,0,2,7.16
tonny-vilhena,2014,26,1422,0,0,2,0,0,6.53
tonny-vilhena,2015,27,1886,5,4,4,0,1,7.06
tonny-vilhena,2016,34,3045,5,1,5,0,3,7.38
tonny-vilhena,2017,39,3455,11,5,5,1,0,6.99
tonny-vilhena,2018,35,2935,6,5,3,0,0,7.09
tonny-vilhena,2019,26,2265,3,0,9,1,1,6.8
tonny-vilhena,2020,31,2033,2,3,5,0,0,6.66
tonny-vilhena,2021,30,1923,3,2,8,0,2,6.71
tony-jantschke,2009,6,255,0,0,0,0,0,6.52
tony-jantschke,2010,11,908,0,0,0,0,0,7.13
tony-jantschke,2011,32,2823,1,1,5,0,0,7.35
tony-jantschke,2012,37,3203,1,1,7,0,2,7.08
tony-jantschke,2013,34,3016,1,2,4,0,1,7.27
tony-jantschke,2014,39,3454,1,0,6,0,1,7.29
tony-jantschke,2015,13,839,0,0,2,0,0,6.58
tony-jantschke,2016,29,2016,0,0,6,0,0,6.75
tony-jantschke,2017,13,718,0,1,2,0,0,6.32
tony-jantschke,2018,14,932,0,1,0,0,0,6.87
tony-jantschke,2019,19,1130,0,0,6,0,0,6.75
tony-jantschke,2020,11,321,0,0,1,0,0,6.16
tony-jantschke,2021,3,227,0,0,0,0,0,6.82
tony-springett,2021,3,141,0,0,1,0,0,5.97
torben-musel,2017,9,138,0,0,0,0,0,6.06
torben-musel,2019,1,1,0,0,0,0,0,6.0
torben-musel,2021,10,281,0,0,0,0,0,6.14
toti,2021,4,360,0,0,1,0,0,7.01
trent-alexander-arnold,2016,7,166,0,0,0,0,0,6.2
trent-alexander-arnold,2017,29,2397,2,2,5,0,0,7.04
trent-alexander-arnold,2018,43,3593,1,15,3,0,2,7.27
trent-alexander-arnold,2019,45,3758,4,14,6,0,4,7.15
trent-alexander-arnold,2020,47,3928,2,9,4,0,2,6.95
trent-alexander-arnold,2021,47,4128,2,20,5,0,8,7.45
trent-alexander-arnold,2022,1,62,0,0,0,0,0,6.5
trevoh-chalobah,2018,43,3272,2,1,6,0,0,6.72
trevoh-chalobah,2019,36,2738,1,1,7,1,1,6.72
trevoh-chalobah,2020,29,2239,2,2,5,0,2,6.82
trevoh-chalobah,2021,27,2079,4,1,3,0,1,7.08
trezeguet,2015,1,19,0,0,0,0,0,5.83
trezeguet,2017,31,2652,13,6,4,1,8,7.53
trezeguet,2018,37,3297,9,9,3,0,5,7.39
trezeguet,2019,38,2296,7,2,2,1,3,6.69
trezeguet,2020,21,1166,2,1,0,0,1,6.83
trezeguet,2021,21,1432,7,3,1,0,3,6.96
trincao,2018,6,82,0,0,0,0,0,6.14
trincao,2019,33,1907,9,8,1,0,5,7.24
trincao,2020,39,1093,3,2,2,0,0,6.44
trincao,2021,29,1364,3,1,0,0,1,6.6
tristan-dingome,2017,14,1195,0,0,4,0,0,6.53
tristan-dingome,2018,20,1356,1,3,5,0,0,6.58
tristan-dingome,2019,15,900,0,1,1,0,0,6.28
tristan-dingome,2020,1,14,0,0,0,0,0,5.92
tristan-dingome,2021,25,1073,2,4,2,0,2,6.58
troy-deeney,2013,44,3960,23,5,2,0,4,7.19
troy-deeney,2014,42,3423,21,9,7,0,3,7.48
troy-deeney,2015,38,3293,13,7,6,0,3,7.28
troy-deeney,2016,37,2942,10,4,7,0,2,6.84
troy-deeney,2017,29,1842,5,2,1,1,1,6.61
troy-deeney,2018,32,2548,9,5,4,1,4,7.11
troy-deeney,2019,27,2234,10,2,3,0,2,7.05
troy-deeney,2020,19,1275,7,3,2,0,1,6.93
troy-deeney,2021,23,1333,4,3,0,0,2,6.7
tuta,2020,19,1459,0,0,5,0,0,6.56
